cs_level|direction|sentence
2|EN_BASE|She asked a sharp question about the company's 方針, which showed the panel her genuine 関心.
2|EN_BASE|His response demonstrated both 専門知識 and a surprisingly broad 視野 beyond his field.
2|EN_BASE|The interviewer's 鋭い question forced her to abandon her script and speak with real 率直さ.
2|EN_BASE|Showing up with a clear 目的意識 told the interviewers everything they needed to know about his 覚悟.
2|EN_BASE|Her 粘り強さ throughout the three-hour process left the panel with a strong sense of her 根気.
2|EN_BASE|The role required someone with real 判断力, and her case study answers showed exactly that 能力.
2|EN_BASE|He struggled to explain the 経緯 behind his career gap, but he handled the discomfort with 品格.
2|EN_BASE|The recruiter said that 第一印象 matters more than candidates realize and that 言葉遣い reveals everything.
2|EN_BASE|Her 情熱 for product design was obvious, and it gave every answer a sense of living 使命.
2|EN_BASE|He closed the interview by expressing 感謝 and leaving a brief handwritten note as a 心遣い.
2|EN_BASE|The panel was split until one interviewer pointed out his consistent 主体性 and strong 倫理観.
2|EN_BASE|She found the structured competency questions oddly 窮屈 but managed to show her 柔軟性 anyway.
2|EN_BASE|The recruiter explained that 内定 decisions often come down to 人柄 more than technical skill alone.
2|EN_BASE|By the time the 結果 arrived, she had already moved on mentally, which was itself a sign of 強さ.
2|JP_BASE|うちのcatはいつもソファの上でlazy に寝ている。
2|JP_BASE|その小さなpuppyはとてもfluffy で、みんなに人気だ。
2|JP_BASE|あなたのparrotはどうしてそんなにloud なの？
2|JP_BASE|この野良犬はかなりskittish で、近づくとscared な様子だ。
2|JP_BASE|hamsterのケージをclean に保つのは意外と大変だ。
2|JP_BASE|veterinarianに連れて行ったら、猫のweightが増えすぎだと言われた。
2|JP_BASE|rabbit用のplaypenを買ったのに、すぐに脱走してしまった。
2|JP_BASE|森の中でfox を見かけたとき、本当にwild な感じがした。
2|JP_BASE|このdog foodのbrand は栄養バランスがとても良いらしい。
2|JP_BASE|動物園のpenguinたちはとてもplayful で、ずっと見ていられる。
2|JP_BASE|猫がcurtainを登るのはcute だけど、困ってしまう。
2|JP_BASE|その shelter からもらってきた犬はとてもloyal だ。
2|JP_BASE|tropical な魚をaquariumで育てるのは思ったより難しい。
2|JP_BASE|このfluffy なcat treeを設置したら、猫が大喜びだった。
2|JP_BASE|野生のdeer がbackyard に現れると、いつも驚いてしまう。
2|JP_BASE|その old なtortoise は何十年も同じ家族に飼われている。
2|JP_BASE|獣医さんによると、このdog breed は特にloyal だそうだ。
2|JP_BASE|子猫がsofa の下でhiding しているのを見つけた。
2|JP_BASE|彼のferret はとてもcurious で、何でも調べずにはいられない。
2|JP_BASE|catがindependent なのは、長い進化の歴史のせいだと言われている。
2|JP_BASE|小さなgeckoを初めて触ったとき、そのsmooth な肌に驚いた。
2|JP_BASE|outdoor で遊ばせた後、犬のpaw をきれいに拭くのが日課だ。
3|EN_BASE|The 交差点 ahead looks 複雑 so let's find a 近道 before we get confused.
3|EN_BASE|She said the 目的地 was nearby, but this neighborhood feels oddly 不思議 and none of the 標識 match the app.
3|EN_BASE|Walk 真っすぐ until you hit the river, then turn at the big 橋 and look for a 赤い building on the left.
3|EN_BASE|The 地図 on the wall was so 古い that half the 道路 it showed no longer exist.
3|EN_BASE|I always get 迷子 in this part of town because the 路地 are narrow and the 案内板 are confusing.
3|EN_BASE|Is the 駅 really a 徒歩 distance from here, or do we need to find another 交通 option?
3|EN_BASE|Turn 左 at the big fountain, go past the 公園, and the 入口 should be right there.
3|EN_BASE|The 地下 passage was surprisingly 広い, and it connected to three different 出口 on each side of the block.
3|EN_BASE|He was completely 方向音痴 as a kid, yet now he draws 地図 from 記憶 without any mistakes.
3|EN_BASE|Could you point me toward the 北 exit, because I keep ending up at the 南 side near the 工事 zone?
3|EN_BASE|The shortcut through the 森 looked promising on paper, but the 道 was steep and the 距離 was much longer than expected.
3|EN_BASE|We realized too late that the 右 turn was blocked, so we took a 大回り route past the old 寺 instead.
3|EN_BASE|This 地図アプリ keeps sending us to a 住所 that doesn't exist anywhere near this 地区.
3|EN_BASE|The 坂道 up to the viewpoint is quite 急 so wear comfortable shoes and watch for the 段差 near the top.
3|EN_BASE|She described the route with 丁寧 detail, including every 角 and the exact 距離 between each landmark.
3|EN_BASE|Going 東 from the harbor brings you to a 静か neighborhood where the 路面 is still old cobblestone.
3|EN_BASE|The 案内所 near the 広場 had a very 親切 staff member who drew us a hand-drawn map.
3|EN_BASE|I noticed the 標高 on the 地形図 was marked as 高い, which explains why the climb took so long.
3|EN_BASE|Follow the 川沿い path until you see a 青い gate, then the 目印 is the old stone wall just beyond it.
3|EN_BASE|The 西 end of the city is more 賑やか, but the 東 side is where all the hidden gems are.
3|EN_BASE|Our 旅程 looked 完璧 on the map, yet every 分岐点 we hit seemed to contradict the directions.
3|EN_BASE|Has anyone confirmed that this 横断歩道 actually leads to the 中心部 and not just a dead-end 路地?
3|EN_BASE|The 地図 shows a 近道 through the market, but the 人混み there makes it slower than going around.
3|EN_BASE|We stood at the 分岐点 for a while, unsure whether 北東 was the right heading given how 曖昧 the signs were.
3|EN_BASE|The 海岸線 route is more 遠い but the 景色 more than makes up for the extra time.
3|EN_BASE|She felt a rush of 安堵 when the familiar 駅前 square appeared and she realized the 終点 was just ahead.
3|EN_BASE|Even with a detailed 地図 in hand, finding the 入口 to that 地下 network took us nearly an hour.
3|EN_BASE|The bus route runs 南 along the 海岸 and stops at every 集落 before reaching the terminal.
3|EN_BASE|Most 観光客 rely on 音声 navigation, but reading a printed 地図 is still a valuable skill.
3|EN_BASE|He walked with such 自信 that nobody questioned his sense of 方向, even though his 記憶 of the route was hazy.
3|EN_BASE|The 高台 gives you a 全体 view of the city, so it's the best spot to orient yourself before heading to any 目的地.
3|EN_BASE|Please keep going 真っすぐ past the 商店街 and stop only when you reach the large 広場 at the end.
3|EN_BASE|That 細い alley runs 平行 to the main road and cuts the 所要時間 in half if you know where to enter.
3|EN_BASE|The 古地図 hanging in the shop was 貴重 because it showed the original 街並み before all the redevelopment.
3|EN_BASE|Every 交差点 in this district looks 同じ to me, so I use the tall 煙突 as my personal landmark.
3|EN_BASE|She marked the 避難経路 on the 地図 in 赤 so that everyone could find the emergency exits quickly.
3|EN_BASE|The 夜道 along the 川 felt 不安 until the lights of the bridge came into view just around the bend.
3|EN_BASE|You'll know you're on the right path when the 急な slope levels off and a 石畳 street opens into a 広い square.
3|EN_BASE|From this 展望台 you can see the entire 市街地 laid out below, which finally made our 地図 make sense.
3|EN_BASE|The 迂回路 sign appeared without warning, pushing us 西 through an unfamiliar 住宅街 for several extra kilometers.
2|EN_BASE|My 趣味 on weekends is finding 穴場 cafés nobody else knows about.
2|EN_BASE|She paints with such 丁寧 brushwork that every detail feels 繊細.
2|EN_BASE|Do you think 水彩 painting is harder to master than 油絵?
2|EN_BASE|He spends his evenings in a state of 無心, just carving 木目 into small figures.
2|EN_BASE|There is something deeply 爽快 about finishing a long hike and reaching the 山頂.
2|EN_BASE|What 道具 do you actually need to start 版画 printmaking at home?
2|EN_BASE|Her 本棚 is color-coded, which makes the whole room feel 整然.
2|EN_BASE|We spent a 和やか afternoon arranging pressed flowers into a 標本 book.
2|EN_BASE|Running at dawn gives him a sense of 解放 that no other 気晴らし can match.
2|EN_BASE|Is there a 近道 to getting good at embroidery, or does it just take 根気?
2|EN_BASE|She learned pottery with such 情熱 that her first bowl already had real 風格.
2|EN_BASE|The 静寂 of early-morning fishing is what draws him in, not just the 釣果.
2|EN_BASE|Collecting vintage maps feeds my 好奇心 and satisfies a deep 探求心.
2|EN_BASE|I love how 緻密 the stitching looks on your finished 刺繍 piece.
2|EN_BASE|Cycling through the countryside feels 自由 in a way that city riding, with all its 雑踏, never does.
2|EN_BASE|Has your 集中力 improved since you started doing 書道 every morning?
2|EN_BASE|There is a certain 奥深さ to birdwatching that rewards 忍耐 over time.
2|EN_BASE|She keeps a 備忘録 of every trail she walks, noting the 季節 and weather each time.
2|EN_BASE|Reading 随筆 essays in the bath has become my favorite 夜更かし activity.
2|EN_BASE|The community quilting circle has a wonderfully 和気あいあい atmosphere that pure 個人 hobbies lack.
2|EN_BASE|Why does starting a new 手芸 project always feel more 高揚 than finishing one?
2|EN_BASE|He built an entire 模型 railway layout in his basement with 驚異 attention to scale.
2|EN_BASE|I watch cooking videos not for the 実用 value but for the pure 娯楽.
2|EN_BASE|With enough 反復 practice, even the most 複雑 chord becomes second nature on guitar.
2|EN_BASE|She describes stargazing as her one truly 贅沢 hobby, a moment of 内省 under an open sky.
2|EN_BASE|Learning to throw clay on a wheel requires 体幹 strength you never expected and real 平衡感覚.
2|EN_BASE|The most 地味 hobbies — like indexing old records — can hold a 深み that flashier ones do not.
2|EN_BASE|Do you prefer a 独創 approach to arranging flowers, or do you follow 型?
2|EN_BASE|His photography has this 侘び quality that makes even 日常 scenes look extraordinary.
2|EN_BASE|Knitting during the 通勤 commute is a brilliant use of 隙間時間.
2|EN_BASE|She has turned fermenting vegetables into a 本格 hobby with a whole dedicated 作業場.
2|EN_BASE|Playing board games satisfies both the need for 競争 and the pleasure of 連帯.
